transaction_id,transaction_date,member_id,book_id,quantity,discount_percent,store_id
2841,2020-09-06,231,58,1,15,7
2842,2022-04-01,118,210,2,0,9
2843,2020-04-14,3,68,1,0,5
2844,2021-03-24,231,244,2,0,3
2845,2022-01-01,39,13,3,20,7
2846,2021-10-24,214,241,3,20,2
2847,2022-09-20,157,204,2,0,8
2848,2022-09-16,110,149,2,10,5
2849,2021-03-07,60,200,3,10,3
2850,2022-09-05,91,85,1,0,5
2851,2020-11-04,220,176,1,15,12
2852,2019-07-23,246,243,3,0,2
2853,2022-09-08,133,188,3,0,10
2854,2021-05-23,213,66,3,0,10
2855,2023-04-16,186,42,2,0,12
2856,2019-05-21,281,139,1,0,9
2857,2020-05-05,63,224,2,0,2
2858,2023-04-16,92,248,2,5,12
2859,2021-08-10,257,32,1,10,5
2860,2020-12-30,143,124,1,20,12
2861,2023-07-10,91,91,3,0,1
2862,2019-02-07,129,242,1,10,4
2863,2020-12-01,84,17,3,0,10
2864,2021-09-07,274,209,3,20,3
2865,2023-10-14,16,90,2,5,11
2866,2020-03-10,263,27,1,0,1
2867,2023-03-12,248,159,1,15,8
2868,2023-05-19,117,250,3,5,9
2869,2020-10-21,235,198,2,15,1
2870,2021-07-16,22,51,1,0,2
2871,2022-09-23,182,147,3,0,2
2872,2023-09-12,213,87,2,0,4
2873,2019-10-02,238,221,1,20,12
2874,2023-04-19,267,153,3,0,5
2875,2022-02-07,243,35,3,10,6
2876,2022-07-03,175,195,1,20,12
2877,2020-10-01,163,202,2,10,3
2878,2019-04-23,20,76,3,0,12
2879,2020-06-12,71,247,2,20,4
2880,2023-10-07,144,40,1,5,11
2881,2019-06-03,272,250,2,5,11
2882,2019-02-16,154,190,2,0,1
2883,2019-07-10,95,84,1,20,4
2884,2022-05-12,269,239,1,20,8
2885,2020-06-25,59,93,2,20,12
2886,2022-03-26,64,82,3,0,10
2887,2019-04-11,41,205,2,0,3
2888,2023-10-26,282,216,3,0,5
2889,2022-01-23,296,141,3,0,4
2890,2021-04-06,153,169,1,20,12
2891,2022-09-09,216,80,2,0,12
2892,2019-05-21,27,190,3,0,10
2893,2019-03-29,55,2,2,5,6
2894,2020-06-25,278,104,3,0,12
2895,2019-06-17,288,241,1,0,3
2896,2023-11-10,292,48,3,0,4
2897,2020-03-23,9,208,3,15,6
2898,2023-08-11,87,33,3,20,4
2899,2019-01-11,123,131,3,15,1
2900,2023-06-16,140,225,1,15,8
2901,2019-05-02,281,127,1,5,3
2902,2023-08-17,199,157,2,10,3
2903,2022-04-24,70,89,3,5,1
2904,2022-06-16,138,74,1,20,3
2905,2022-08-20,216,181,2,10,7
2906,2022-04-24,59,1,3,0,1
2907,2020-01-13,66,65,3,20,8
2908,2020-05-24,62,149,3,0,9
2909,2023-03-06,119,11,3,0,3
2910,2020-03-22,203,19,1,0,10
2911,2020-03-06,2,148,1,15,9
2912,2019-08-08,8,213,1,0,1
2913,2023-01-23,74,115,1,15,10
2914,2021-04-21,189,223,3,5,11
2915,2022-09-20,141,133,3,0,6
2916,2020-12-24,106,38,3,0,1
2917,2021-09-28,125,220,2,0,6
2918,2021-06-06,130,13,1,5,2
2919,2021-07-28,31,16,2,10,4
2920,2020-08-11,212,53,2,0,12
2921,2023-04-25,91,72,2,0,1
2922,2022-04-16,272,202,2,5,12
2923,2020-02-16,115,78,2,15,6
2924,2020-07-06,245,215,2,0,1
2925,2019-02-05,225,57,1,20,10
2926,2020-03-24,249,166,3,10,1
2927,2020-07-02,75,165,2,15,12
2928,2019-07-22,131,134,3,0,4
2929,2021-04-06,159,133,1,0,4
2930,2020-08-02,55,146,1,0,3
2931,2022-03-22,285,194,3,20,8
2932,2021-10-14,94,236,1,10,9
2933,2023-04-23,11,39,3,15,11
2934,2019-01-03,291,108,1,5,11
2935,2020-09-19,56,48,2,15,4
2936,2020-02-13,140,65,2,15,8
2937,2020-12-31,290,172,2,0,8
2938,2020-10-27,101,121,2,0,3
2939,2021-12-26,242,92,2,0,3
2940,2019-02-03,221,59,1,15,5
2941,2020-04-18,290,27,1,5,10
2942,2021-12-31,240,53,1,15,1
2943,2023-01-11,281,27,1,0,6
2944,2021-01-29,110,189,1,0,3
2945,2021-04-17,6,66,2,0,8
2946,2019-07-11,231,165,1,0,3
2947,2023-07-08,61,157,3,0,12
2948,2021-09-01,124,138,2,15,2
2949,2023-04-01,86,139,3,15,9
2950,2023-06-18,251,2,2,5,3
2951,2022-04-08,46,26,3,0,5
2952,2022-11-27,1,72,2,0,1
2953,2022-11-26,232,193,1,0,5
2954,2022-03-16,50,190,3,0,9
2955,2023-08-12,99,71,1,0,10
2956,2020-01-03,24,189,1,0,4
2957,2021-08-01,68,51,3,0,7
2958,2019-10-03,116,116,1,0,8
2959,2022-07-08,105,186,2,20,11
2960,2022-11-09,222,214,1,0,10
2961,2019-12-17,194,122,1,0,2
2962,2023-09-23,90,137,1,5,9
2963,2019-05-30,81,22,2,0,3
2964,2022-12-03,223,28,1,20,3
2965,2022-02-10,267,69,3,15,4
2966,2021-07-16,300,244,3,0,11
2967,2021-07-08,291,137,1,5,3
2968,2020-10-08,228,157,3,0,7
2969,2021-04-11,11,55,2,0,3
2970,2019-07-06,275,198,3,20,6
2971,2020-04-15,65,30,3,15,2
2972,2021-09-08,58,137,3,5,5
2973,2021-11-26,70,149,3,0,2
2974,2020-05-07,119,225,3,0,10
2975,2020-05-09,279,220,3,10,12
2976,2022-01-05,174,22,2,0,5
2977,2019-10-06,171,67,1,20,5
2978,2023-10-08,219,12,1,20,6
2979,2022-07-27,113,36,3,0,4
2980,2021-05-14,227,38,3,15,12
2981,2023-04-06,42,140,2,0,4
2982,2019-03-03,142,43,1,0,11
2983,2022-11-15,14,200,3,0,9
2984,2019-12-04,43,8,3,20,11
2985,2019-06-19,300,207,1,15,12
2986,2023-05-24,51,124,3,10,6
2987,2023-03-13,30,96,1,10,9
2988,2020-10-02,77,185,3,5,11
2989,2020-08-16,259,30,2,20,9
2990,2022-01-22,82,67,1,20,12
2991,2021-09-03,296,154,2,0,5
2992,2019-12-26,40,134,2,20,10
2993,2021-02-16,22,129,1,5,11
2994,2019-02-23,223,130,3,0,6
2995,2020-06-19,2,13,2,0,9
2996,2021-01-10,175,89,3,15,12
2997,2021-04-09,272,71,3,5,10
2998,2019-11-02,121,32,2,20,1
2999,2021-01-26,117,131,1,15,11
3000,2023-05-27,159,94,2,10,10
3001,2023-01-02,22,187,3,0,5
3002,2020-03-01,28,121,2,0,1
3003,2022-06-19,286,155,1,0,6
3004,2019-09-15,270,198,1,0,10
3005,2023-11-08,25,69,2,5,12
3006,2022-02-12,271,214,3,10,12
3007,2023-02-10,134,2,3,0,9
3008,2021-10-17,281,46,3,0,6
3009,2023-04-14,194,50,3,0,4
3010,2020-07-02,33,166,1,0,1
3011,2022-11-27,34,173,3,5,10
3012,2019-12-16,152,174,3,10,4
3013,2020-09-01,158,166,1,0,1
3014,2019-09-25,215,63,3,0,4
3015,2020-03-14,271,186,2,0,1
3016,2021-08-04,129,246,1,20,12
3017,2022-07-17,200,211,1,5,7
3018,2023-11-10,192,91,1,20,7
3019,2023-01-16,207,48,2,15,3
3020,2020-01-18,279,88,1,0,9
3021,2019-06-23,12,246,2,5,9
3022,2023-11-03,211,79,3,0,7
3023,2019-02-16,272,148,1,20,5
3024,2020-05-09,56,188,3,10,11
3025,2023-08-28,266,129,2,0,10
3026,2022-06-03,69,186,3,20,6
3027,2020-08-16,175,16,3,15,2
3028,2020-02-24,150,15,1,0,3
3029,2023-08-24,182,249,2,10,3
3030,2019-09-08,162,151,3,5,4
3031,2019-07-04,73,57,3,0,12
3032,2021-08-13,233,154,1,15,5
3033,2020-02-11,25,140,3,0,8
3034,2020-03-19,102,24,2,0,6
3035,2019-03-22,166,165,1,5,3
3036,2023-03-17,40,186,3,10,12
3037,2019-07-15,168,128,3,5,1
3038,2023-01-15,209,220,3,20,5
3039,2020-01-14,5,229,1,0,2
3040,2019-08-07,16,208,2,0,8
3041,2023-09-12,282,29,3,10,10
3042,2022-11-10,7,237,2,5,3
3043,2023-02-02,255,121,3,0,7
3044,2022-06-25,213,31,1,15,2
3045,2023-06-11,189,101,1,0,8
3046,2020-09-29,30,227,1,10,12
3047,2022-08-02,64,207,3,20,5
3048,2020-08-21,56,74,1,0,5
3049,2020-12-03,272,102,1,20,6
3050,2020-02-03,72,151,3,0,1
3051,2022-05-17,111,41,1,10,8
3052,2020-07-17,123,19,2,0,6
3053,2020-06-06,40,108,3,0,12
3054,2021-11-30,151,191,2,10,10
3055,2022-07-15,22,241,2,0,11
3056,2021-05-27,253,61,3,5,1
3057,2019-07-16,266,12,3,0,4
3058,2019-03-28,219,33,1,0,2
3059,2021-03-10,105,134,3,5,11
3060,2019-11-12,14,23,2,15,1
3061,2020-03-11,165,19,1,0,4
3062,2020-11-28,112,197,1,0,7
3063,2022-01-31,221,210,2,0,5
3064,2022-07-06,56,147,2,20,6
3065,2019-10-20,288,109,1,10,9
3066,2023-03-16,136,135,1,0,7
3067,2019-01-11,156,62,3,20,5
3068,2020-09-03,100,115,2,0,11
3069,2021-12-18,282,221,2,0,4
3070,2022-08-14,109,12,3,0,3
3071,2019-07-29,64,186,2,15,2
3072,2023-08-11,10,116,3,0,8
3073,2022-12-20,290,95,2,0,8
3074,2019-02-02,294,74,2,15,10
3075,2021-04-05,299,66,3,20,10
3076,2022-07-05,294,181,3,5,8
3077,2020-08-30,193,147,3,20,9
3078,2021-12-05,234,165,1,0,12
3079,2021-02-25,188,138,3,15,8
3080,2022-03-03,76,64,2,0,11
3081,2022-03-12,257,6,1,10,7
3082,2019-08-10,90,245,1,0,3
3083,2021-04-07,73,76,3,10,1
3084,2022-06-28,29,246,1,15,1
3085,2021-03-26,243,143,1,15,10
3086,2022-08-07,214,118,1,5,2
3087,2022-02-24,111,192,1,15,7
3088,2022-10-04,113,134,3,15,11
3089,2020-05-14,186,233,1,10,9
3090,2023-09-09,288,169,2,20,2
3091,2021-04-14,2,212,1,15,11
3092,2021-06-08,290,37,1,0,8
3093,2022-04-24,76,141,2,20,1
3094,2022-09-15,76,140,1,0,1
3095,2022-03-19,282,201,2,5,1
3096,2019-01-31,38,105,2,10,3
3097,2022-10-08,219,208,3,20,12
3098,2023-07-12,75,226,2,10,3
3099,2020-05-30,173,147,1,20,12
3100,2022-01-13,137,199,1,0,1
3101,2020-07-10,160,151,1,15,5
3102,2021-09-06,16,219,1,20,10
3103,2023-10-12,4,1,2,10,9
3104,2019-05-09,201,154,1,0,1
3105,2020-02-18,199,214,1,0,5
3106,2020-11-16,99,172,1,20,8
3107,2021-12-16,34,13,3,0,1
3108,2020-08-23,143,166,3,15,12
3109,2021-07-17,165,19,1,5,2
3110,2023-11-21,268,221,2,10,3
3111,2019-10-22,211,165,3,0,9
3112,2020-07-27,113,95,1,0,9
3113,2021-06-25,254,230,2,10,6
3114,2023-01-02,84,101,1,5,2
3115,2022-10-07,207,186,3,0,1
3116,2022-02-11,177,36,1,20,2
3117,2022-07-04,252,191,2,20,4
3118,2019-11-26,197,237,3,10,2
3119,2019-02-16,35,239,3,5,7
3120,2019-05-18,274,173,1,0,7
3121,2019-07-02,233,52,2,0,3
3122,2020-12-07,88,92,1,5,3
3123,2021-08-08,279,120,1,0,12
3124,2019-07-28,85,218,3,0,9
3125,2019-08-19,1,42,2,0,1
3126,2020-10-12,263,61,2,0,9
3127,2020-12-07,280,127,1,5,8
3128,2019-06-02,112,49,3,15,6
3129,2022-04-28,158,76,3,0,7
3130,2020-10-23,87,247,1,0,8
3131,2021-11-11,203,222,1,0,7
3132,2019-04-19,142,111,2,0,7
3133,2021-03-26,129,53,3,5,12
3134,2023-02-26,73,28,2,20,6
3135,2020-01-18,263,171,1,0,10
3136,2019-07-08,83,214,3,5,9
3137,2022-07-10,94,138,2,0,12
3138,2022-03-18,215,133,2,10,10
3139,2022-11-07,252,189,2,10,4
3140,2023-11-27,219,60,3,20,3
3141,2019-12-29,59,63,3,10,5
3142,2020-11-24,210,82,3,0,2
3143,2019-02-16,231,193,3,5,4
3144,2022-07-27,279,151,2,5,4
3145,2021-09-06,61,175,1,15,6
3146,2021-04-09,255,104,1,10,3
3147,2023-04-15,8,221,2,0,11
3148,2022-09-11,74,139,1,20,12
3149,2020-12-16,115,47,3,0,9
3150,2022-10-22,45,41,3,20,1
3151,2022-01-09,8,94,1,5,11
3152,2022-03-12,136,176,3,0,1
3153,2023-04-27,268,19,1,0,9
3154,2022-03-08,72,147,2,5,11
3155,2022-04-24,21,194,3,10,5
3156,2022-06-30,121,69,3,10,1
3157,2019-11-21,280,74,1,0,2
3158,2022-05-24,170,218,3,15,2
3159,2023-01-12,278,59,3,10,1
3160,2020-08-20,129,178,1,15,5
3161,2022-06-02,173,77,3,10,4
3162,2019-06-22,34,162,2,0,9
3163,2021-07-26,280,116,1,20,5
3164,2021-01-01,226,178,1,0,12
3165,2021-07-05,279,230,2,5,1
3166,2020-01-18,277,51,3,0,9
3167,2023-05-17,141,116,3,0,1
3168,2022-06-04,237,17,2,10,6
3169,2023-10-22,278,99,3,10,10
3170,2021-10-15,224,235,1,15,5
3171,2021-11-23,67,215,1,10,11
3172,2021-12-25,20,127,3,0,9
3173,2022-08-10,1,135,3,0,1
3174,2019-04-17,122,161,2,15,11
3175,2023-11-13,16,227,2,0,9
3176,2021-07-24,170,98,1,10,9
3177,2020-07-26,64,8,1,10,10
3178,2020-07-03,176,200,1,0,11
3179,2021-08-01,269,240,2,10,1
3180,2023-08-20,72,51,3,20,11
3181,2020-05-20,96,76,1,15,9
3182,2022-03-25,273,175,2,20,4
3183,2023-11-10,201,203,3,0,3
3184,2020-11-27,294,246,1,5,12
3185,2022-10-25,41,67,1,0,9
3186,2021-09-16,173,137,2,0,4
3187,2019-12-18,86,100,3,5,8
3188,2021-12-20,114,57,3,10,11
3189,2023-10-29,53,95,1,10,3
3190,2021-01-19,201,144,3,0,11
3191,2021-03-02,266,126,3,20,7
3192,2020-10-18,9,84,2,20,8
3193,2020-04-04,148,198,1,0,7
3194,2021-11-15,62,79,3,20,9
3195,2022-05-11,58,20,1,5,6
3196,2023-09-03,102,13,2,15,5
3197,2023-06-13,121,149,1,0,7
3198,2021-03-18,187,215,1,0,3
3199,2019-08-09,151,84,2,0,6
3200,2023-02-01,55,52,2,0,3
3201,2021-09-01,110,159,3,15,1
3202,2021-07-05,122,25,2,20,1
3203,2020-06-28,9,12,1,20,8
3204,2023-04-26,56,179,1,20,7
3205,2021-07-24,182,10,3,5,10
3206,2022-04-26,63,136,2,10,4
3207,2023-02-09,31,144,1,20,8
3208,2020-07-10,245,194,1,0,2
3209,2022-02-16,264,61,2,20,5
3210,2020-11-08,84,103,2,10,10
3211,2023-11-05,30,107,3,20,11
3212,2022-01-08,213,130,2,5,6
3213,2021-10-06,86,77,2,15,10
3214,2022-10-02,173,131,3,0,4
3215,2022-04-19,174,162,2,5,4
3216,2023-09-20,163,204,2,10,4
3217,2020-09-15,258,46,1,10,10
3218,2021-05-26,43,248,1,0,4
3219,2019-03-29,4,35,2,0,2
3220,2022-08-18,118,96,1,0,8
3221,2022-08-09,122,246,1,20,10
3222,2019-05-22,167,205,1,0,11
3223,2019-03-11,175,83,1,10,6
3224,2023-02-20,218,163,3,0,5
3225,2020-08-05,146,26,3,20,7
3226,2022-04-16,197,135,3,10,1
3227,2023-10-08,74,126,1,15,6
3228,2023-06-04,230,109,3,5,9
3229,2021-04-26,150,244,3,0,9
3230,2023-09-29,67,2,3,10,11
3231,2020-08-12,86,181,1,0,11
3232,2022-12-20,112,135,1,10,10
3233,2023-09-09,69,189,1,0,3
3234,2019-01-15,74,52,2,15,9
3235,2021-02-11,48,160,1,15,2
3236,2020-05-16,47,227,2,5,5
3237,2023-01-09,82,126,2,10,3
3238,2019-12-05,13,89,2,20,5
3239,2019-06-28,266,104,2,15,4
3240,2021-09-10,93,46,2,5,11
3241,2022-07-09,186,67,2,0,5
3242,2023-11-02,195,35,1,10,10
3243,2019-07-04,73,84,3,10,8
3244,2022-09-08,233,190,1,10,1
3245,2019-04-19,53,187,1,10,1
3246,2022-08-14,226,184,1,5,12
3247,2020-03-16,235,17,2,0,9
3248,2022-09-04,112,202,1,10,8
3249,2020-01-08,15,245,1,0,11
3250,2020-03-14,291,148,2,15,8
3251,2023-02-09,88,226,2,5,12
3252,2022-08-04,300,169,1,0,12
3253,2020-04-29,282,142,2,0,10
3254,2020-05-15,187,168,3,20,4
3255,2020-10-17,277,220,2,10,3
3256,2021-09-28,214,69,3,15,12
3257,2019-11-27,253,119,2,20,3
3258,2022-03-15,127,75,2,0,2
3259,2023-07-19,130,222,2,20,8
3260,2021-07-04,60,157,3,10,10
3261,2022-03-15,2,113,2,0,10
3262,2020-11-09,83,18,3,0,2
3263,2021-10-16,240,231,1,15,5
3264,2023-08-02,252,55,1,0,4
3265,2020-05-12,286,149,1,0,5
3266,2023-06-13,51,8,2,0,10
3267,2020-01-21,28,187,1,0,5
3268,2023-04-08,23,227,2,10,7
3269,2021-10-28,239,156,3,10,5
3270,2020-03-07,179,113,3,15,9
3271,2021-11-19,191,185,1,0,9
3272,2019-05-05,274,61,1,20,1
3273,2020-09-10,9,52,2,0,7
3274,2023-10-18,42,166,3,20,8
3275,2019-05-17,57,83,1,0,6
3276,2022-03-14,108,245,1,20,4
3277,2022-03-28,77,6,3,0,9
3278,2019-02-19,179,242,2,0,9
3279,2022-08-31,245,51,3,20,7
3280,2022-06-07,99,131,1,20,2
3281,2021-05-01,3,234,1,5,8
3282,2022-05-31,256,54,1,0,12
3283,2019-11-06,25,102,1,15,9
3284,2019-08-30,107,30,3,20,10
3285,2021-08-13,236,237,3,20,1
3286,2022-05-25,28,36,3,20,12
3287,2019-08-19,46,173,2,5,12
3288,2019-03-27,67,27,3,0,10
3289,2019-10-06,17,185,2,15,6
3290,2020-05-24,271,170,3,0,6
3291,2020-08-24,110,192,1,10,2
3292,2020-03-02,195,111,1,10,11
3293,2022-08-25,92,170,2,15,6
3294,2019-11-03,267,199,2,20,12
3295,2020-08-05,52,46,3,0,12
3296,2021-12-10,203,175,2,0,9
3297,2022-09-23,5,221,1,0,8
3298,2019-09-21,147,39,3,0,1
3299,2023-01-17,188,50,1,5,11
3300,2023-01-05,1,208,3,15,3
3301,2023-05-15,177,153,3,15,10
3302,2020-04-13,9,128,1,5,12
3303,2021-05-18,142,37,3,0,3
3304,2021-03-04,277,84,1,0,11
3305,2019-06-03,14,55,1,15,7
3306,2019-04-21,73,7,1,5,6
3307,2020-04-17,83,93,2,10,6
3308,2022-05-11,31,72,1,10,10
3309,2021-05-22,44,114,3,20,1
3310,2019-09-24,212,6,2,0,3
3311,2020-10-16,55,136,1,0,11
3312,2022-12-07,4,212,2,15,3
3313,2019-09-13,128,9,3,0,2
3314,2022-03-01,208,93,3,20,6
3315,2023-05-31,189,116,3,0,1
3316,2022-04-23,190,17,2,15,6
3317,2023-09-24,146,96,1,0,1
3318,2019-10-08,246,65,2,20,12
3319,2019-08-15,223,119,3,0,2
3320,2019-09-09,61,16,1,0,5
3321,2020-04-15,212,7,2,0,5
3322,2021-09-28,142,103,2,0,12
3323,2019-01-27,22,133,1,10,5
3324,2019-08-08,188,208,3,0,6
3325,2022-12-13,56,8,2,0,11
3326,2019-03-28,101,22,2,5,5
3327,2021-08-04,127,27,1,15,2
3328,2023-07-24,41,86,2,20,2
3329,2021-10-04,272,93,1,0,7
3330,2019-08-22,206,206,1,15,10
3331,2021-06-10,9,7,2,0,8
3332,2020-12-28,271,137,2,5,9
3333,2020-06-03,220,181,1,5,8
3334,2019-01-12,62,53,1,0,5
3335,2021-04-04,103,172,2,0,8
3336,2021-03-17,131,237,1,5,1
3337,2019-05-12,181,21,1,10,8
3338,2023-10-15,71,213,1,5,4
3339,2021-04-05,30,9,2,5,7
3340,2022-07-07,160,26,1,10,11
3341,2019-04-14,35,194,3,5,12
3342,2020-05-31,240,125,1,0,12
3343,2020-04-28,135,192,3,10,8
3344,2023-10-24,289,18,3,15,4
3345,2019-01-07,139,179,1,0,8
3346,2023-05-26,34,171,1,0,11
3347,2023-07-13,257,66,2,10,2
3348,2023-05-24,255,166,3,10,1
3349,2019-05-14,115,127,2,0,9
3350,2019-09-04,225,152,2,20,9
3351,2020-08-22,285,98,2,0,4
3352,2019-11-01,196,233,2,0,12
3353,2021-09-09,26,74,2,10,6
3354,2023-04-10,120,64,2,0,10
3355,2022-11-11,108,47,3,10,4
3356,2022-03-10,149,152,3,0,8
3357,2022-12-28,8,115,2,20,12
3358,2019-10-13,221,43,1,0,9
3359,2021-08-01,27,120,3,20,5
3360,2019-07-02,88,217,1,5,12
3361,2022-09-24,82,216,1,15,9
3362,2023-10-07,133,162,1,10,12
3363,2022-12-08,190,61,3,20,9
3364,2021-10-30,263,147,3,20,8
3365,2019-06-21,76,115,1,5,12
3366,2022-07-05,276,188,2,10,5
3367,2023-07-28,261,238,1,20,2
3368,2020-06-16,280,249,3,0,1
3369,2021-07-13,83,36,3,0,12
3370,2021-06-20,120,132,2,10,8
3371,2019-12-20,6,113,1,0,5
3372,2021-05-07,277,67,2,5,2
3373,2023-09-21,48,122,2,0,10
3374,2022-05-04,44,145,1,5,7
3375,2021-11-12,44,196,3,5,10
3376,2022-05-13,139,210,2,15,10
3377,2021-08-06,259,144,2,15,10
3378,2022-07-25,245,149,2,0,9
3379,2023-01-01,182,12,2,0,3
3380,2021-05-17,46,232,2,0,8
3381,2022-02-04,23,110,1,15,6
3382,2022-10-12,250,46,3,20,7
3383,2020-11-13,286,142,2,15,3
3384,2022-04-04,55,91,3,20,6
3385,2020-08-22,204,172,1,15,10
3386,2022-08-03,216,227,3,0,4
3387,2020-05-24,197,97,2,15,5
3388,2020-06-28,220,240,3,5,2
3389,2021-06-28,78,80,1,0,12
3390,2021-03-01,174,144,1,0,12
3391,2023-04-06,183,239,3,0,8
3392,2022-01-24,141,105,1,0,5
3393,2020-06-28,294,129,2,10,3
3394,2022-06-11,257,137,2,0,3
3395,2021-09-09,133,36,3,0,1
3396,2021-05-20,295,114,3,0,12
3397,2020-09-06,33,214,1,0,12
3398,2023-03-30,58,213,1,15,8
3399,2023-01-03,84,92,1,5,3
3400,2023-01-13,110,60,1,5,6
3401,2019-03-31,96,88,2,0,3
3402,2021-03-31,262,143,3,0,12
3403,2020-07-24,85,6,2,20,11
3404,2019-09-13,75,127,1,10,7
3405,2019-03-06,163,110,1,20,9
3406,2019-02-27,149,179,3,20,7
3407,2021-08-20,206,107,3,20,12
3408,2019-09-17,34,124,2,15,5
3409,2023-03-23,276,153,3,10,8
3410,2023-02-02,280,11,2,0,5
3411,2019-07-18,283,119,1,0,10
3412,2021-11-24,139,114,1,20,1
3413,2022-06-28,116,202,2,0,11
3414,2022-01-23,193,161,3,5,7
3415,2023-07-07,276,170,3,0,8
3416,2022-11-27,298,250,3,10,1
3417,2021-02-19,160,113,2,10,5
3418,2020-11-27,47,177,2,10,11
3419,2019-09-12,26,81,1,10,12
3420,2023-09-27,93,185,2,15,2
3421,2021-02-20,127,93,1,15,4
3422,2021-08-29,59,90,2,0,12
3423,2023-09-02,32,175,3,10,3
3424,2020-02-29,285,193,2,5,1
3425,2022-08-19,211,64,1,0,4
3426,2020-11-02,297,132,3,0,7
3427,2019-01-16,195,15,1,0,6
3428,2023-07-11,294,153,2,0,7
3429,2020-01-02,298,136,2,0,7
3430,2022-10-29,193,236,2,20,1
3431,2021-06-09,286,202,2,5,8
3432,2023-06-05,26,106,2,5,11
3433,2020-10-06,8,42,2,5,7
3434,2022-01-05,227,126,3,0,11
3435,2020-03-28,158,116,3,0,11
3436,2019-09-25,15,207,2,0,1
3437,2023-05-24,208,67,3,0,1
3438,2022-12-05,215,48,1,0,11
3439,2020-11-15,204,28,3,10,9
3440,2019-01-19,118,89,3,15,2
3441,2019-08-31,83,109,1,0,10
3442,2021-05-26,93,76,3,5,6
3443,2021-04-01,243,169,2,0,7
3444,2019-02-26,35,157,1,0,1
3445,2019-07-24,144,46,2,0,4
3446,2021-12-28,258,234,3,20,7
3447,2019-01-13,199,164,3,20,2
3448,2022-04-20,56,4,2,10,6
3449,2019-09-19,254,124,1,0,5
3450,2021-01-03,296,45,1,5,8
3451,2019-10-04,140,239,2,15,6
3452,2022-07-31,135,203,2,20,10
3453,2019-08-16,76,20,1,0,4
3454,2020-04-13,271,53,2,15,7
3455,2020-12-09,117,88,3,15,1
3456,2019-04-09,198,187,3,5,5
3457,2020-06-26,87,90,1,10,11
3458,2022-10-07,66,80,3,10,12
3459,2020-10-26,120,193,2,0,5
3460,2019-03-06,138,205,2,15,2
3461,2021-01-22,157,66,3,0,9
3462,2019-10-26,174,120,1,20,4
3463,2019-10-14,40,217,1,0,12
3464,2023-04-26,230,240,3,10,7
3465,2022-06-25,252,196,1,15,9
3466,2023-04-14,225,116,1,0,1
3467,2022-08-06,151,171,3,15,9
3468,2019-03-04,251,43,3,0,10
3469,2019-12-14,195,138,1,20,9
3470,2023-01-02,244,230,3,0,11
3471,2022-05-27,32,139,2,20,12
3472,2020-06-06,127,247,3,0,2
3473,2021-03-02,100,163,1,10,2
3474,2023-08-27,280,84,2,0,5
3475,2023-10-03,118,160,2,0,11
3476,2023-06-02,19,4,3,15,4
3477,2023-01-04,264,27,2,20,12
3478,2020-08-09,243,113,1,10,5
3479,2019-12-19,218,216,2,0,11
3480,2020-06-20,185,66,1,5,7
3481,2023-08-06,273,212,2,10,3
3482,2022-05-19,34,177,1,10,6
3483,2019-02-01,283,116,3,15,12
3484,2022-08-11,165,167,1,10,3
3485,2021-10-25,275,38,3,10,6
3486,2021-03-01,276,66,3,20,4
3487,2022-04-15,297,146,3,10,1
3488,2022-05-11,80,199,2,0,4
3489,2022-12-10,247,81,2,0,8
3490,2022-10-26,141,27,2,0,6
3491,2023-07-18,120,97,3,0,2
3492,2021-02-19,277,154,2,15,4
3493,2020-02-22,138,45,3,20,10
3494,2021-07-09,116,167,3,0,8
3495,2023-06-11,122,61,1,0,8
3496,2022-09-12,58,250,2,10,9
3497,2022-03-06,201,8,1,0,10
3498,2022-12-28,264,133,3,10,2
3499,2019-10-26,109,237,1,0,10
3500,2020-01-15,60,209,1,0,2
3501,2019-05-10,2,228,3,15,2
3502,2021-02-16,237,99,1,0,1
3503,2023-09-19,16,233,3,15,5
3504,2021-09-11,286,172,2,15,9
3505,2019-06-21,6,32,2,20,5
3506,2023-06-20,191,49,2,0,1
3507,2020-08-15,121,16,3,0,5
3508,2021-11-11,44,63,1,20,8
3509,2021-05-12,248,202,3,20,7
3510,2020-10-06,71,165,2,0,3
3511,2023-06-07,162,222,1,0,9
3512,2023-05-03,102,1,2,0,4
3513,2019-01-08,207,214,2,0,10
3514,2022-04-19,169,242,2,5,4
3515,2019-02-10,39,214,1,15,11
3516,2021-03-09,222,112,2,5,9
3517,2022-08-18,38,24,2,5,2
3518,2019-07-04,45,77,1,15,4
3519,2022-01-14,1,73,1,0,6
3520,2021-08-19,138,103,3,0,8
3521,2023-05-03,8,158,1,10,11
3522,2020-02-19,215,111,3,0,5
3523,2023-01-26,194,37,3,10,5
3524,2021-03-06,208,160,2,10,10
3525,2020-04-24,8,201,2,10,5
3526,2022-07-25,285,143,1,10,5
3527,2022-09-14,271,121,2,15,9
3528,2019-03-04,38,201,3,0,11
3529,2021-07-17,93,110,1,20,11
3530,2019-02-17,233,146,3,15,1
3531,2019-06-28,65,61,2,0,2
3532,2023-10-06,184,226,3,15,6
3533,2021-02-17,287,148,2,0,10
3534,2023-04-08,284,21,2,10,2
3535,2023-05-25,72,240,2,5,12
3536,2019-08-30,262,86,2,5,11
3537,2019-07-04,149,117,3,15,4
3538,2021-02-27,250,36,1,10,7
